Country_RegionID,Date,NewCases
45,2020-12-27,2180
45,2020-12-28,2479
45,2020-12-29,2621
45,2020-12-30,2783
45,2020-12-31,2249
45,2021-01-01,2451
45,2021-01-02,1611
45,2021-01-03,1170
45,2021-01-04,2076
45,2021-01-05,1992
45,2021-01-06,2216
45,2021-01-07,1842
45,2021-01-08,1660
45,2021-01-09,1743
45,2021-01-10,1246
45,2021-01-11,1239
45,2021-01-12,1076
45,2021-01-13,1358
45,2021-01-14,0
45,2021-01-15,2161
45,2021-01-16,879
45,2021-01-17,889
45,2021-01-18,807
45,2021-01-19,724
45,2021-01-20,886
45,2021-01-21,760
45,2021-01-22,773
45,2021-01-23,879
45,2021-01-24,754
45,2021-01-25,625
45,2021-01-26,652
45,2021-01-27,592
45,2021-01-28,668
45,2021-01-29,456
45,2021-01-30,431
45,2021-01-31,377
45,2021-02-01,488
45,2021-02-02,397
45,2021-02-03,425
45,2021-02-04,553
45,2021-02-05,438
45,2021-02-06,413
45,2021-02-07,435
45,2021-02-08,430
45,2021-02-09,366
45,2021-02-10,470
45,2021-02-11,478
45,2021-02-12,428
45,2021-02-13,274
45,2021-02-14,295
45,2021-02-15,437
45,2021-02-16,384
45,2021-02-17,414
45,2021-02-18,468
45,2021-02-19,552
45,2021-02-20,464
45,2021-02-21,496
45,2021-02-22,450
45,2021-02-23,529
45,2021-02-24,523
45,2021-02-25,603
45,2021-02-26,530
45,2021-02-27,520
45,2021-02-28,463
45,2021-03-01,497
45,2021-03-02,532
45,2021-03-03,574
45,2021-03-04,520
45,2021-03-05,614
45,2021-03-06,394
45,2021-03-07,513
45,2021-03-08,425
45,2021-03-09,527
45,2021-03-10,2007
45,2021-03-11,862
45,2021-03-12,645
45,2021-03-13,613
45,2021-03-14,541
45,2021-03-15,612
45,2021-03-16,771
45,2021-03-17,787
45,2021-03-18,786
45,2021-03-19,843
45,2021-03-20,590
45,2021-03-21,657
45,2021-03-22,1272
45,2021-03-23,254
45,2021-03-24,-2001
45,2021-03-25,814
45,2021-03-26,789
45,2021-03-27,416
45,2021-03-28,964
45,2021-03-29,679
45,2021-03-30,1210
45,2021-03-31,701
45,2021-04-01,662
45,2021-04-02,708
45,2021-04-03,745
45,2021-04-04,600
45,2021-04-05,479
45,2021-04-06,520
45,2021-04-07,614
45,2021-04-08,717
45,2021-04-09,698
45,2021-04-10,755
45,2021-04-11,691
45,2021-04-12,514
45,2021-04-13,563
45,2021-04-14,663
45,2021-04-15,798
45,2021-04-16,677
45,2021-04-17,724
45,2021-04-18,902
45,2021-04-19,741
45,2021-04-20,691
45,2021-04-21,803
45,2021-04-22,893
46,2020-01-22,0
46,2020-01-23,0
46,2020-01-24,0
46,2020-01-25,0
46,2020-01-26,0
46,2020-01-27,0
46,2020-01-28,0
46,2020-01-29,0
46,2020-01-30,0
46,2020-01-31,0
46,2020-02-01,0
46,2020-02-02,0
46,2020-02-03,0
46,2020-02-04,0
46,2020-02-05,0
46,2020-02-06,0
46,2020-02-07,0
46,2020-02-08,0
46,2020-02-09,0
46,2020-02-10,0
46,2020-02-11,0
46,2020-02-12,0
46,2020-02-13,0
46,2020-02-14,0
46,2020-02-15,0
46,2020-02-16,0
46,2020-02-17,0
46,2020-02-18,0
46,2020-02-19,0
46,2020-02-20,0
46,2020-02-21,0
46,2020-02-22,0
46,2020-02-23,0
46,2020-02-24,0
46,2020-02-25,0
46,2020-02-26,0
46,2020-02-27,0
46,2020-02-28,0
46,2020-02-29,0
46,2020-03-01,0
46,2020-03-02,0
46,2020-03-03,0
46,2020-03-04,0
46,2020-03-05,0
46,2020-03-06,0
46,2020-03-07,0
46,2020-03-08,0
46,2020-03-09,0
46,2020-03-10,0
46,2020-03-11,0
46,2020-03-12,0
46,2020-03-13,0
46,2020-03-14,0
46,2020-03-15,0
46,2020-03-16,0
46,2020-03-17,0
46,2020-03-18,1
46,2020-03-19,0
46,2020-03-20,0
46,2020-03-21,0
46,2020-03-22,0
46,2020-03-23,2
46,2020-03-24,0
46,2020-03-25,8
46,2020-03-26,0
46,2020-03-27,1
46,2020-03-28,2
46,2020-03-29,4
46,2020-03-30,0
46,2020-03-31,12
46,2020-04-01,3
46,2020-04-02,7
46,2020-04-03,9
46,2020-04-04,1
46,2020-04-05,9
46,2020-04-06,31
46,2020-04-07,0
46,2020-04-08,45
46,2020-04-09,0
46,2020-04-10,15
46,2020-04-11,37
46,2020-04-12,27
46,2020-04-13,84
46,2020-04-14,65
46,2020-04-15,72
46,2020-04-16,156
46,2020-04-17,141
46,2020-04-18,0
46,2020-04-19,114
46,2020-04-20,0
46,2020-04-21,99
46,2020-04-22,29
46,2020-04-23,12
46,2020-04-24,13
46,2020-04-25,9
46,2020-04-26,15
46,2020-04-27,12
46,2020-04-28,37
46,2020-04-29,5
46,2020-04-30,12
46,2020-05-01,8
46,2020-05-02,15
46,2020-05-03,0
46,2020-05-04,4
46,2020-05-05,4
46,2020-05-06,4
46,2020-05-07,9
46,2020-05-08,2
46,2020-05-09,54
46,2020-05-10,21
46,2020-05-11,17
46,2020-05-12,29
46,2020-05-13,12
46,2020-05-14,16
46,2020-05-15,25
46,2020-05-16,22
46,2020-05-17,70
46,2020-05-18,117
46,2020-05-19,100
46,2020-05-20,210
46,2020-05-21,219
46,2020-05-22,223
46,2020-05-23,0
46,2020-05-24,0
46,2020-05-25,198
46,2020-05-26,0
46,2020-05-27,229
46,2020-05-28,217
46,2020-05-29,0
46,2020-05-30,280
46,2020-05-31,160
46,2020-06-01,215
46,2020-06-02,210
46,2020-06-03,156
46,2020-06-04,119
46,2020-06-05,69
46,2020-06-06,46
46,2020-06-07,38
46,2020-06-08,71
46,2020-06-09,53
46,2020-06-10,42
46,2020-06-11,25
46,2020-06-12,43
46,2020-06-13,8
46,2020-06-14,16
46,2020-06-15,36
46,2020-06-16,38
46,2020-06-17,6
46,2020-06-18,12
46,2020-06-19,8
46,2020-06-20,0
46,2020-06-21,17
46,2020-06-22,17
46,2020-06-23,18
46,2020-06-24,13
46,2020-06-25,5
46,2020-06-26,8
46,2020-06-27,0
46,2020-06-28,0
46,2020-06-29,13
46,2020-06-30,26
46,2020-07-01,22
46,2020-07-02,11
46,2020-07-03,21
46,2020-07-04,0
46,2020-07-05,56
46,2020-07-06,30
46,2020-07-07,56
46,2020-07-08,11
46,2020-07-09,66
46,2020-07-10,13
46,2020-07-11,0
46,2020-07-12,4
46,2020-07-13,5
46,2020-07-14,2
46,2020-07-15,6
46,2020-07-16,8
46,2020-07-17,10
46,2020-07-18,0
46,2020-07-19,8
46,2020-07-20,9
46,2020-07-21,7
46,2020-07-22,3
46,2020-07-23,1
46,2020-07-24,8
46,2020-07-25,0
46,2020-07-26,11
46,2020-07-27,9
46,2020-07-28,9
46,2020-07-29,13
46,2020-07-30,0
46,2020-07-31,3
46,2020-08-01,0
46,2020-08-02,77
46,2020-08-03,79
46,2020-08-04,8
46,2020-08-05,82
46,2020-08-06,0
46,2020-08-07,8
46,2020-08-08,0
46,2020-08-09,6
46,2020-08-10,3
46,2020-08-11,1
46,2020-08-12,10
46,2020-08-13,0
46,2020-08-14,9
46,2020-08-15,0
46,2020-08-16,2
46,2020-08-17,3
46,2020-08-18,2
46,2020-08-19,0
46,2020-08-20,0
46,2020-08-21,8
46,2020-08-22,0
46,2020-08-23,0
46,2020-08-24,1
46,2020-08-25,0
46,2020-08-26,0
46,2020-08-27,0
46,2020-08-28,0
46,2020-08-29,2
46,2020-08-30,0
46,2020-08-31,2
46,2020-09-01,0
46,2020-09-02,0
46,2020-09-03,0
46,2020-09-04,0
46,2020-09-05,0
46,2020-09-06,1
46,2020-09-07,0
46,2020-09-08,0
46,2020-09-09,3
46,2020-09-10,3
46,2020-09-11,0
46,2020-09-12,0
46,2020-09-13,1
46,2020-09-14,1
46,2020-09-15,0
46,2020-09-16,3
46,2020-09-17,0
46,2020-09-18,4
46,2020-09-19,0
46,2020-09-20,0
46,2020-09-21,1
46,2020-09-22,3
46,2020-09-23,0
46,2020-09-24,0
46,2020-09-25,2
46,2020-09-26,0
46,2020-09-27,0
46,2020-09-28,1
46,2020-09-29,6
46,2020-09-30,0
46,2020-10-01,1
46,2020-10-02,0
46,2020-10-03,1
46,2020-10-04,1
46,2020-10-05,2
46,2020-10-06,2
46,2020-10-07,0
46,2020-10-08,0
46,2020-10-09,0
46,2020-10-10,0
46,2020-10-11,0
46,2020-10-12,3
46,2020-10-13,2
46,2020-10-14,12
46,2020-10-15,3
46,2020-10-16,6
46,2020-10-17,3
46,2020-10-18,7
46,2020-10-19,10
46,2020-10-20,30
46,2020-10-21,13
46,2020-10-22,10
46,2020-10-23,6
46,2020-10-24,2
46,2020-10-25,6
46,2020-10-26,5
46,2020-10-27,3
46,2020-10-28,11
46,2020-10-29,3
46,2020-10-30,1
46,2020-10-31,2
46,2020-11-01,2
46,2020-11-02,10
46,2020-11-03,2
46,2020-11-04,5
46,2020-11-05,19
46,2020-11-06,5
46,2020-11-07,1
46,2020-11-08,3
46,2020-11-09,19
46,2020-11-10,6
46,2020-11-11,2
46,2020-11-12,6
46,2020-11-13,0
46,2020-11-14,4
46,2020-11-15,4
46,2020-11-16,6
46,2020-11-17,1
46,2020-11-18,2
46,2020-11-19,0
46,2020-11-20,2
46,2020-11-21,1
46,2020-11-22,7
46,2020-11-23,0
46,2020-11-24,1
46,2020-11-25,1
46,2020-11-26,6
46,2020-11-27,0
46,2020-11-28,0
46,2020-11-29,1
46,2020-11-30,2
46,2020-12-01,1
46,2020-12-02,2
46,2020-12-03,7
46,2020-12-04,1
46,2020-12-05,2
46,2020-12-06,9
46,2020-12-07,7
46,2020-12-08,6
46,2020-12-09,3
46,2020-12-10,0
46,2020-12-11,4
46,2020-12-12,4
46,2020-12-13,3
46,2020-12-14,5
46,2020-12-15,16
46,2020-12-16,10
46,2020-12-17,11
46,2020-12-18,10
46,2020-12-19,1
46,2020-12-20,0
46,2020-12-21,2
46,2020-12-22,3
46,2020-12-23,3
46,2020-12-24,11
46,2020-12-25,4
46,2020-12-26,1
46,2020-12-27,8
46,2020-12-28,0
46,2020-12-29,0
46,2020-12-30,11
46,2020-12-31,7
46,2021-01-01,9
46,2021-01-02,1
46,2021-01-03,1
46,2021-01-04,4
46,2021-01-05,8
46,2021-01-06,1
46,2021-01-07,2
46,2021-01-08,8
46,2021-01-09,1
46,2021-01-10,5
46,2021-01-11,6
46,2021-01-12,2
46,2021-01-13,12
46,2021-01-14,9
46,2021-01-15,3
46,2021-01-16,0
46,2021-01-17,2
46,2021-01-18,0
46,2021-01-19,5
46,2021-01-20,3
46,2021-01-21,3
46,2021-01-22,1
46,2021-01-23,1
46,2021-01-24,1
46,2021-01-25,1
46,2021-01-26,3
46,2021-01-27,3
46,2021-01-28,3
46,2021-01-29,1
46,2021-01-30,1
46,2021-01-31,1
46,2021-02-01,0
46,2021-02-02,3
46,2021-02-03,1
46,2021-02-04,0
46,2021-02-05,5
46,2021-02-06,0
46,2021-02-07,6
46,2021-02-08,3
46,2021-02-09,9
46,2021-02-10,3
46,2021-02-11,4
46,2021-02-12,1
46,2021-02-13,1
46,2021-02-14,3
46,2021-02-15,9
46,2021-02-16,1
46,2021-02-17,25
46,2021-02-18,2
46,2021-02-19,14
46,2021-02-20,0
46,2021-02-21,2
46,2021-02-22,2
46,2021-02-23,26
46,2021-02-24,0
46,2021-02-25,8
46,2021-02-26,2
46,2021-02-27,3
46,2021-02-28,1
46,2021-03-01,21
46,2021-03-02,2
46,2021-03-03,13
46,2021-03-04,8
46,2021-03-05,20
46,2021-03-06,4
46,2021-03-07,12
46,2021-03-08,11
46,2021-03-09,24
46,2021-03-10,46
46,2021-03-11,7
46,2021-03-12,2
46,2021-03-13,16
46,2021-03-14,16
46,2021-03-15,26
46,2021-03-16,42
46,2021-03-17,49
46,2021-03-18,67
46,2021-03-19,49
46,2021-03-20,17
46,2021-03-21,70
46,2021-03-22,70
46,2021-03-23,113
46,2021-03-24,124
46,2021-03-25,121
46,2021-03-26,153
46,2021-03-27,80
46,2021-03-28,112
46,2021-03-29,249
46,2021-03-30,180
46,2021-03-31,212
46,2021-04-01,178
46,2021-04-02,251
46,2021-04-03,78
46,2021-04-04,0
46,2021-04-05,187
46,2021-04-06,415
46,2021-04-07,195
46,2021-04-08,173
46,2021-04-09,183
46,2021-04-10,60
46,2021-04-11,154
46,2021-04-12,99
46,2021-04-13,102
46,2021-04-14,125
46,2021-04-15,73
46,2021-04-16,110
46,2021-04-17,27
46,2021-04-18,48
46,2021-04-19,50
46,2021-04-20,47
46,2021-04-21,76
46,2021-04-22,64
47,2020-01-22,0
47,2020-01-23,0
47,2020-01-24,0
47,2020-01-25,0
47,2020-01-26,0
47,2020-01-27,0
47,2020-01-28,0
47,2020-01-29,0
47,2020-01-30,0
47,2020-01-31,0
47,2020-02-01,0
47,2020-02-02,0
47,2020-02-03,0
47,2020-02-04,0
47,2020-02-05,0
47,2020-02-06,0
47,2020-02-07,0
47,2020-02-08,0
47,2020-02-09,0
47,2020-02-10,0
47,2020-02-11,0
47,2020-02-12,0
47,2020-02-13,0
47,2020-02-14,0
47,2020-02-15,0
47,2020-02-16,0
47,2020-02-17,0
47,2020-02-18,0
47,2020-02-19,0
47,2020-02-20,0
47,2020-02-21,0
47,2020-02-22,0
47,2020-02-23,0
47,2020-02-24,0
47,2020-02-25,0
47,2020-02-26,0
47,2020-02-27,0
47,2020-02-28,0
47,2020-02-29,0
47,2020-03-01,0
47,2020-03-02,0
47,2020-03-03,0
47,2020-03-04,0
47,2020-03-05,0
47,2020-03-06,0
47,2020-03-07,0
47,2020-03-08,0
47,2020-03-09,0
47,2020-03-10,0
47,2020-03-11,0
47,2020-03-12,0
47,2020-03-13,0
47,2020-03-14,0
47,2020-03-15,0
47,2020-03-16,0
47,2020-03-17,0
47,2020-03-18,0
47,2020-03-19,0
47,2020-03-20,0
47,2020-03-21,0
47,2020-03-22,1
47,2020-03-23,1
47,2020-03-24,0
47,2020-03-25,5
47,2020-03-26,4
47,2020-03-27,0
47,2020-03-28,0
47,2020-03-29,0
47,2020-03-30,0
47,2020-03-31,1
47,2020-04-01,0
47,2020-04-02,0
47,2020-04-03,0
47,2020-04-04,2
47,2020-04-05,0
47,2020-04-06,1
47,2020-04-07,0
47,2020-04-08,0
47,2020-04-09,0
47,2020-04-10,1
47,2020-04-11,0
47,2020-04-12,0
47,2020-04-13,0
47,2020-04-14,0
47,2020-04-15,0
47,2020-04-16,0
47,2020-04-17,0
47,2020-04-18,0
47,2020-04-19,0
47,2020-04-20,0
47,2020-04-21,0
47,2020-04-22,0
47,2020-04-23,0
47,2020-04-24,0
47,2020-04-25,0
47,2020-04-26,0
47,2020-04-27,0
47,2020-04-28,0
47,2020-04-29,0
47,2020-04-30,0
47,2020-05-01,0
47,2020-05-02,0
47,2020-05-03,0
47,2020-05-04,0
47,2020-05-05,0
47,2020-05-06,0
47,2020-05-07,0
47,2020-05-08,0
47,2020-05-09,0
47,2020-05-10,0
47,2020-05-11,0
47,2020-05-12,0
47,2020-05-13,0
47,2020-05-14,0
47,2020-05-15,0
47,2020-05-16,0
47,2020-05-17,0
47,2020-05-18,0
47,2020-05-19,0
47,2020-05-20,0
47,2020-05-21,0
47,2020-05-22,0
47,2020-05-23,0
47,2020-05-24,0
47,2020-05-25,0
47,2020-05-26,0
47,2020-05-27,0
47,2020-05-28,0
47,2020-05-29,0
47,2020-05-30,0
47,2020-05-31,0
47,2020-06-01,0
47,2020-06-02,2
47,2020-06-03,0
47,2020-06-04,0
47,2020-06-05,0
47,2020-06-06,0
47,2020-06-07,0
47,2020-06-08,0
47,2020-06-09,0
47,2020-06-10,0
47,2020-06-11,0
47,2020-06-12,0
47,2020-06-13,0
47,2020-06-14,0
47,2020-06-15,0
47,2020-06-16,0
47,2020-06-17,0
47,2020-06-18,0
47,2020-06-19,0
47,2020-06-20,0
47,2020-06-21,0
47,2020-06-22,0
47,2020-06-23,0
47,2020-06-24,0
47,2020-06-25,0
47,2020-06-26,0
47,2020-06-27,0
47,2020-06-28,0
47,2020-06-29,0
47,2020-06-30,0
47,2020-07-01,0
47,2020-07-02,0
47,2020-07-03,0
47,2020-07-04,0
47,2020-07-05,0
47,2020-07-06,0
47,2020-07-07,0
47,2020-07-08,0
47,2020-07-09,0
47,2020-07-10,0
47,2020-07-11,0
47,2020-07-12,0
47,2020-07-13,0
47,2020-07-14,0
47,2020-07-15,0
47,2020-07-16,0
47,2020-07-17,0
47,2020-07-18,0
47,2020-07-19,0
47,2020-07-20,0
47,2020-07-21,0
47,2020-07-22,0
47,2020-07-23,0
47,2020-07-24,0
47,2020-07-25,0
47,2020-07-26,0
47,2020-07-27,0
47,2020-07-28,0
47,2020-07-29,0
47,2020-07-30,0
47,2020-07-31,0
47,2020-08-01,0
47,2020-08-02,0
47,2020-08-03,0
47,2020-08-04,0
47,2020-08-05,0
47,2020-08-06,0
47,2020-08-07,0
47,2020-08-08,0
47,2020-08-09,0
47,2020-08-10,0
47,2020-08-11,0
47,2020-08-12,0
47,2020-08-13,0
47,2020-08-14,0
47,2020-08-15,0
47,2020-08-16,0
47,2020-08-17,0
47,2020-08-18,0
47,2020-08-19,0
47,2020-08-20,0
47,2020-08-21,0
47,2020-08-22,1
47,2020-08-23,0
47,2020-08-24,1
47,2020-08-25,0
47,2020-08-26,0
47,2020-08-27,0
47,2020-08-28,0
47,2020-08-29,0
47,2020-08-30,0
47,2020-08-31,0
47,2020-09-01,0
47,2020-09-02,0
47,2020-09-03,0
47,2020-09-04,0
47,2020-09-05,2
47,2020-09-06,0
47,2020-09-07,0
47,2020-09-08,0
47,2020-09-09,0
47,2020-09-10,2
47,2020-09-11,0
47,2020-09-12,0
47,2020-09-13,0
47,2020-09-14,0
47,2020-09-15,0
47,2020-09-16,0
47,2020-09-17,0
47,2020-09-18,0
47,2020-09-19,0
47,2020-09-20,0
47,2020-09-21,0
47,2020-09-22,0
47,2020-09-23,0
47,2020-09-24,0
47,2020-09-25,0
47,2020-09-26,0
47,2020-09-27,6
47,2020-09-28,0
47,2020-09-29,0
47,2020-09-30,0
47,2020-10-01,1
47,2020-10-02,0
47,2020-10-03,0
47,2020-10-04,0
47,2020-10-05,0
47,2020-10-06,0
47,2020-10-07,0
47,2020-10-08,0
47,2020-10-09,1
47,2020-10-10,0
47,2020-10-11,0
47,2020-10-12,0
47,2020-10-13,0
47,2020-10-14,0
47,2020-10-15,1
47,2020-10-16,0
47,2020-10-17,0
47,2020-10-18,0
47,2020-10-19,0
47,2020-10-20,0
47,2020-10-21,0
47,2020-10-22,0
47,2020-10-23,4
47,2020-10-24,1
47,2020-10-25,0
47,2020-10-26,0
47,2020-10-27,0
47,2020-10-28,0
47,2020-10-29,0
47,2020-10-30,4
47,2020-10-31,8
47,2020-11-01,0
47,2020-11-02,0
47,2020-11-03,0
47,2020-11-04,0
47,2020-11-05,7
47,2020-11-06,0
47,2020-11-07,6
47,2020-11-08,0
47,2020-11-09,0
47,2020-11-10,0
47,2020-11-11,5
47,2020-11-12,0
47,2020-11-13,0
47,2020-11-14,0
47,2020-11-15,0
47,2020-11-16,0
47,2020-11-17,0
47,2020-11-18,0
47,2020-11-19,0
47,2020-11-20,0
47,2020-11-21,4
47,2020-11-22,0
47,2020-11-23,5
47,2020-11-24,0
47,2020-11-25,0
47,2020-11-26,0
47,2020-11-27,3
47,2020-11-28,5
47,2020-11-29,0
47,2020-11-30,0
47,2020-12-01,0
47,2020-12-02,0
47,2020-12-03,0
47,2020-12-04,0
47,2020-12-05,0
47,2020-12-06,0
47,2020-12-07,0
47,2020-12-08,0
47,2020-12-09,0
47,2020-12-10,0
47,2020-12-11,2
47,2020-12-12,0
47,2020-12-13,1
47,2020-12-14,0
47,2020-12-15,0
47,2020-12-16,0
47,2020-12-17,0
47,2020-12-18,0
47,2020-12-19,0
47,2020-12-20,0
47,2020-12-21,0
47,2020-12-22,0
47,2020-12-23,0
47,2020-12-24,0
47,2020-12-25,0
47,2020-12-26,0
47,2020-12-27,0
47,2020-12-28,0
47,2020-12-29,0
47,2020-12-30,0
47,2020-12-31,0
47,2021-01-01,0
47,2021-01-02,0
47,2021-01-03,0
47,2021-01-04,0
47,2021-01-05,0
47,2021-01-06,17
47,2021-01-07,0
47,2021-01-08,1
47,2021-01-09,0
47,2021-01-10,0
47,2021-01-11,3
47,2021-01-12,0
47,2021-01-13,0
47,2021-01-14,0
47,2021-01-15,0
47,2021-01-16,1
47,2021-01-17,0
47,2021-01-18,0
47,2021-01-19,0
47,2021-01-20,3
47,2021-01-21,0
47,2021-01-22,0
47,2021-01-23,0
47,2021-01-24,0
47,2021-01-25,0
47,2021-01-26,0
47,2021-01-27,0
47,2021-01-28,4
47,2021-01-29,0
47,2021-01-30,0
47,2021-01-31,0
47,2021-02-01,0
47,2021-02-02,4
47,2021-02-03,0
47,2021-02-04,0
47,2021-02-05,0
47,2021-02-06,0
47,2021-02-07,0
47,2021-02-08,0
47,2021-02-09,0
47,2021-02-10,0
47,2021-02-11,0
47,2021-02-12,0
47,2021-02-13,0
47,2021-02-14,0
47,2021-02-15,13
47,2021-02-16,0
47,2021-02-17,0
47,2021-02-18,0
47,2021-02-19,0
47,2021-02-20,0
47,2021-02-21,0
47,2021-02-22,0
47,2021-02-23,7
47,2021-02-24,0
47,2021-02-25,1
47,2021-02-26,0
47,2021-02-27,0
47,2021-02-28,0
47,2021-03-01,0
47,2021-03-02,2
47,2021-03-03,0
47,2021-03-04,0
47,2021-03-05,0
47,2021-03-06,0
47,2021-03-07,0
47,2021-03-08,0
47,2021-03-09,7
47,2021-03-10,0
47,2021-03-11,0
47,2021-03-12,5
47,2021-03-13,0
47,2021-03-14,0
47,2021-03-15,0
47,2021-03-16,0
47,2021-03-17,0
47,2021-03-18,0
47,2021-03-19,0
47,2021-03-20,0
47,2021-03-21,0
47,2021-03-22,0
47,2021-03-23,0
47,2021-03-24,4
47,2021-03-25,0
47,2021-03-26,1
47,2021-03-27,0
47,2021-03-28,0
47,2021-03-29,0
47,2021-03-30,0
47,2021-03-31,0
47,2021-04-01,3
47,2021-04-02,1
47,2021-04-03,0
47,2021-04-04,0
47,2021-04-05,0
47,2021-04-06,0
47,2021-04-07,0
47,2021-04-08,0
47,2021-04-09,0
47,2021-04-10,0
47,2021-04-11,0
47,2021-04-12,0
47,2021-04-13,0
47,2021-04-14,0
47,2021-04-15,0
47,2021-04-16,0
47,2021-04-17,0
47,2021-04-18,0
47,2021-04-19,0
47,2021-04-20,0
47,2021-04-21,7
47,2021-04-22,0
48,2020-01-22,0
48,2020-01-23,0
48,2020-01-24,0
48,2020-01-25,0
48,2020-01-26,0
48,2020-01-27,0
48,2020-01-28,0
48,2020-01-29,0
48,2020-01-30,0
48,2020-01-31,0
48,2020-02-01,0
48,2020-02-02,0
48,2020-02-03,0
48,2020-02-04,0
48,2020-02-05,0
48,2020-02-06,0
48,2020-02-07,0
48,2020-02-08,0
48,2020-02-09,0
48,2020-02-10,0
48,2020-02-11,0
48,2020-02-12,0
48,2020-02-13,0
48,2020-02-14,0
48,2020-02-15,0
48,2020-02-16,0
48,2020-02-17,0
48,2020-02-18,0
48,2020-02-19,0
48,2020-02-20,0
48,2020-02-21,0
48,2020-02-22,0
48,2020-02-23,0
48,2020-02-24,0
48,2020-02-25,0
48,2020-02-26,0
48,2020-02-27,0
48,2020-02-28,0
48,2020-02-29,0
48,2020-03-01,1
48,2020-03-02,0
48,2020-03-03,0
48,2020-03-04,0
48,2020-03-05,0
48,2020-03-06,1
48,2020-03-07,0
48,2020-03-08,3
48,2020-03-09,0
48,2020-03-10,0
48,2020-03-11,0
48,2020-03-12,0
48,2020-03-13,0
48,2020-03-14,6
48,2020-03-15,0
48,2020-03-16,0
48,2020-03-17,10
48,2020-03-18,0
48,2020-03-19,13
48,2020-03-20,38
48,2020-03-21,40
48,2020-03-22,90
48,2020-03-23,43
48,2020-03-24,67
48,2020-03-25,80
48,2020-03-26,96
48,2020-03-27,93
48,2020-03-28,138
48,2020-03-29,140
48,2020-03-30,42
48,2020-03-31,208
48,2020-04-01,175
48,2020-04-02,96
48,2020-04-03,108
48,2020-04-04,0
48,2020-04-05,257
48,2020-04-06,83
48,2020-04-07,128
48,2020-04-08,155
48,2020-04-09,238
48,2020-04-10,271
48,2020-04-11,139
48,2020-04-12,208
48,2020-04-13,200
48,2020-04-14,119
48,2020-04-15,328
48,2020-04-16,141
48,2020-04-17,371
48,2020-04-18,209
48,2020-04-19,345
48,2020-04-20,284
48,2020-04-21,80
48,2020-04-22,256
48,2020-04-23,243
48,2020-04-24,206
48,2020-04-25,177
48,2020-04-26,209
48,2020-04-27,158
48,2020-04-28,123
48,2020-04-29,236
48,2020-04-30,320
48,2020-05-01,316
48,2020-05-02,290
48,2020-05-03,376
48,2020-05-04,281
48,2020-05-05,245
48,2020-05-06,327
48,2020-05-07,288
48,2020-05-08,281
48,2020-05-09,506
48,2020-05-10,465
48,2020-05-11,287
48,2020-05-12,266
48,2020-05-13,296
48,2020-05-14,124
48,2020-05-15,419
48,2020-05-16,371
48,2020-05-17,204
48,2020-05-18,411
48,2020-05-19,498
48,2020-05-20,254
48,2020-05-21,180
48,2020-05-22,332
48,2020-05-23,433
48,2020-05-24,379
48,2020-05-25,272
48,2020-05-26,191
48,2020-05-27,459
48,2020-05-28,345
48,2020-05-29,463
48,2020-05-30,377
48,2020-05-31,377
48,2020-06-01,287
48,2020-06-02,180
48,2020-06-03,288
48,2020-06-04,279
48,2020-06-05,389
48,2020-06-06,487
48,2020-06-07,405
48,2020-06-08,526
48,2020-06-09,289
48,2020-06-10,393
48,2020-06-11,629
48,2020-06-12,571
48,2020-06-13,564
48,2020-06-14,390
48,2020-06-15,309
48,2020-06-16,415
48,2020-06-17,419
48,2020-06-18,540
48,2020-06-19,423
48,2020-06-20,710
48,2020-06-21,899
48,2020-06-22,693
48,2020-06-23,566
48,2020-06-24,695
48,2020-06-25,510
48,2020-06-26,623
48,2020-06-27,855
48,2020-06-28,754
48,2020-06-29,443
48,2020-06-30,752
48,2020-07-01,819
48,2020-07-02,810
48,2020-07-03,951
48,2020-07-04,1036
48,2020-07-05,1241
48,2020-07-06,703
48,2020-07-07,302
48,2020-07-08,1158
48,2020-07-09,1202
48,2020-07-10,1125
48,2020-07-11,1199
48,2020-07-12,1418
48,2020-07-13,974
48,2020-07-14,799
48,2020-07-15,1366
48,2020-07-16,1072
48,2020-07-17,1370
48,2020-07-18,1406
48,2020-07-19,1336
48,2020-07-20,1101
48,2020-07-21,841
48,2020-07-22,1246
48,2020-07-23,1572
48,2020-07-24,1462
48,2020-07-25,1819
48,2020-07-26,2012
48,2020-07-27,1248
48,2020-07-28,534
48,2020-07-29,1492
48,2020-07-30,1733
48,2020-07-31,1734
48,2020-08-01,1766
48,2020-08-02,828
48,2020-08-03,874
48,2020-08-04,1178
48,2020-08-05,1365
48,2020-08-06,876
48,2020-08-07,1173
48,2020-08-08,1069
48,2020-08-09,954
48,2020-08-10,767
48,2020-08-11,595
48,2020-08-12,1130
48,2020-08-13,910
48,2020-08-14,1354
48,2020-08-15,1057
48,2020-08-16,764
48,2020-08-17,428
48,2020-08-18,386
48,2020-08-19,1004
48,2020-08-20,883
48,2020-08-21,857
48,2020-08-22,694
48,2020-08-23,600
48,2020-08-24,447
48,2020-08-25,609
48,2020-08-26,340
48,2020-08-27,407
48,2020-08-28,426
48,2020-08-29,342
48,2020-08-30,509
48,2020-08-31,474
48,2020-09-01,264
48,2020-09-02,648
48,2020-09-03,1002
48,2020-09-04,0
48,2020-09-05,2147
48,2020-09-06,557
48,2020-09-07,565
48,2020-09-08,233
48,2020-09-09,806
48,2020-09-10,779
48,2020-09-11,516
48,2020-09-12,860
